Parent Compound	Preferred Name	SMILES	Non-generic Scaffold SMILES	Non-generic Scaffold ID	Generic Scaffold SMILES	Generic Scaffold ID	MESH Indications
CHEMBL1454	LEVAMISOLE	c1ccc([C@H]2CN3CCSC3=N2)cc1	c1ccc([C@H]2CN3CCSC3=N2)cc1	SCAFFA674	C1CCC(C2CC3CCCC3C2)CC1	SCAFFB456	Helminthiasis
CHEMBL1201232	ISOPROPAMIDE	CC(C)[N+](C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C	c1ccc(Cc2ccccc2)cc1	SCAFFA102	C1CCC(CC2CCCCC2)CC1	SCAFFB21	Digestive System Diseases
CHEMBL1180725	PROPANTHELINE	CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C	c1ccc2c(c1)Cc1ccccc1O2	SCAFFA675	C1CCC2CC3CCCCC3CC2C1	SCAFFB33	Peptic Ulcer
CHEMBL53	APOMORPHINE	CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3	c1ccc2c(c1)C[C@H]1NCCc3cccc-2c31	SCAFFA676	C1CCC2C(C1)CC1CCCC3CCCC2C31	SCAFFB457	Parkinson Disease
CHEMBL593	DELAVIRDINE	CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1	O=C(c1cc2ccccc2[nH]1)N1CCN(c2ccccn2)CC1	SCAFFA677	C1CCC(C2CCC(CC3CC4CCCCC4C3)CC2)CC1	SCAFFB458	Virus Diseases
CHEMBL95	TACRINE	Nc1c2c(nc3ccccc13)CCCC2	c1ccc2nc3c(cc2c1)CCCC3	SCAFFA678	C1CCC2CC3CCCCC3CC2C1	SCAFFB33	Dementia
CHEMBL1201354	TRIDIHEXETHYL	CC[N+](CC)(CC)CCC(O)(c1ccccc1)C1CCCCC1	c1ccc(CC2CCCCC2)cc1	SCAFFA47	C1CCC(CC2CCCCC2)CC1	SCAFFB21	Digestive System Diseases
CHEMBL1730	CEFOTAXIME	CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1	N=C(C(=O)N[C@@H]1C(=O)N2C=CCS[C@H]12)c1cscn1	SCAFFA267	C1CCC(CCCC2CC3CCCCC32)C1	SCAFFB183	Pneumonia
CHEMBL376897	METHSCOPOLAMINE	C[N+]1(C)[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12	O=C(Cc1ccccc1)O[C@H]1C[C@@H]2[NH2+][C@H](C1)[C@H]1O[C@H]12	SCAFFA679	C1CCC(CCCC2CC3CC(C2)C2CC32)CC1	SCAFFB459	Digestive System Diseases
CHEMBL1201313	CHLOPHEDIANOL	CN(C)CCC(O)(c1ccccc1)c1ccccc1Cl	c1ccc(Cc2ccccc2)cc1	SCAFFA102	C1CCC(CC2CCCCC2)CC1	SCAFFB21	Cough
CHEMBL1201325	HEXOCYCLIUM	C[N+]1(C)CCN(CC(O)(c2ccccc2)C2CCCCC2)CC1	c1ccc(C(CN2CC[NH2+]CC2)C2CCCCC2)cc1	SCAFFA680	C1CCC(CC(C2CCCCC2)C2CCCCC2)CC1	SCAFFB324	Digestive System Diseases
CHEMBL507674	CEFOPERAZONE	CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)C(=O)C1=O	O=C1NCCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C=C(CSc4nnn[nH]4)CS[C@H]23)c2ccccc2)C1=O	SCAFFA681	C1CCC(CCC(CCC2CC3CC(CCC4CCCC4)CCC23)C2CCCCC2)CC1	SCAFFB432	Bacterial Infections
CHEMBL427	MECHLORETHAMINE	CN(CCCl)CCCl		SCAFFA31		SCAFFB28	Lymphoma, T-Cell, Cutaneous
CHEMBL1754	DOXAPRAM	CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O	O=C1NCC(CCN2CCOCC2)C1(c1ccccc1)c1ccccc1	SCAFFA682	C1CCC(CCC2CCCC2(C2CCCCC2)C2CCCCC2)CC1	SCAFFB460	Lung Diseases
CHEMBL1599	CEPHAPIRIN	CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)CSc3ccncc3)[C@H]2SC1	O=C(CSc1ccncc1)N[C@@H]1C(=O)N2C=CCS[C@H]12	SCAFFA683	C1CCC(CCCCC2CC3CCCCC23)CC1	SCAFFB461	Bacterial Infections
CHEMBL1201224	CEFMENOXIME	CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]12)c1csc(N)n1	N=C(C(=O)N[C@@H]1C(=O)N2C=C(CSc3nnn[nH]3)CS[C@H]12)c1cscn1	SCAFFA684	C1CCC(CCCC2CC3CC(CCC4CCCC4)CCC23)C1	SCAFFB197	Bacterial Infections
CHEMBL1296	CEFOTIAM	CN(C)CCn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3csc(N)n3)[C@H]2SC1	O=C(Cc1cscn1)N[C@@H]1C(=O)N2C=C(CSc3nnn[nH]3)CS[C@H]12	SCAFFA685	C1CCC(CCCC2CC3CC(CCC4CCCC4)CCC23)C1	SCAFFB197	Bacterial Infections
CHEMBL1123	DICYCLOMINE	CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1	C1CCC(C2CCCCC2)CC1	SCAFFA686	C1CCC(C2CCCCC2)CC1	SCAFFB8	Irritable Bowel Syndrome
CHEMBL1201340	DIPHEMANIL	C[N+]1(C)CCC(=C(c2ccccc2)c2ccccc2)CC1	c1ccc(C(=C2CC[NH2+]CC2)c2ccccc2)cc1	SCAFFA687	C1CCC(C(C2CCCCC2)C2CCCCC2)CC1	SCAFFB31	Digestive System Diseases
CHEMBL1493	FLAVOXATE	Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O	O=C(OCCN1CCCCC1)c1cccc2c(=O)cc(-c3ccccc3)oc12	SCAFFA688	C1CCC(CCCCC2CCCC3CCC(C4CCCCC4)CC23)CC1	SCAFFB462	Dysuria
CHEMBL74632	MOXALACTAM	CO[C@@]1(NC(=O)C(C(=O)O)c2ccc(O)cc2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CO[C@@H]21	O=C(Cc1ccccc1)NC1C(=O)N2C=C(CSc3nnn[nH]3)CO[C@H]12	SCAFFA689	C1CCC(CCCC2CC3CC(CCC4CCCC4)CCC23)CC1	SCAFFB435	Bacterial Infections
CHEMBL61006	PHENYLPROPANOLAMINE	CC(N)C(O)c1ccccc1	c1ccccc1	SCAFFA3	C1CCCCC1	SCAFFB3	Nasal Obstruction
CHEMBL1201286	OXYPHENONIUM	CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)C1CCCCC1	c1ccc(CC2CCCCC2)cc1	SCAFFA47	C1CCC(CC2CCCCC2)CC1	SCAFFB21	Digestive System Diseases
CHEMBL684	DIETHYLCARBAMAZINE	CCN(CC)C(=O)N1CCN(C)CC1	C1CNCCN1	SCAFFA665	C1CCCCC1	SCAFFB3	Helminthiasis
CHEMBL959	RIMANTADINE	CC(N)C12CC3CC(CC(C3)C1)C2	C1C2CC3CC1CC(C2)C3	SCAFFA289	C1C2CC3CC1CC(C2)C3	SCAFFB200	Influenza, Human
CHEMBL583	GREPAFLOXACIN	Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1	O=c1ccn(C2CC2)c2cc(N3CCNCC3)ccc12	SCAFFA298	C1CCC(C2CCC3CCCC(C4CC4)C3C2)CC1	SCAFFB208	Bacterial Infections
CHEMBL569	PROCAINE	CCN(CC)CCOC(=O)c1ccc(N)cc1	c1ccccc1	SCAFFA3	C1CCCCC1	SCAFFB3	Hemorrhoids
CHEMBL1167	SPECTINOMYCIN	CN[C@@H]1[C@H](O)[C@H](NC)[C@H]2O[C@@]3(O)C(=O)C[C@@H](C)O[C@H]3O[C@@H]2[C@H]1O	O=C1CCO[C@H]2O[C@@H]3CCCC[C@H]3OC12	SCAFFA690	C1CCC2CC3CCCCC3CC2C1	SCAFFB33	Bacterial Infections
CHEMBL1107	HALOFANTRINE	CCCCN(CCCC)CCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12	c1ccc2c(c1)ccc1ccccc12	SCAFFA691	C1CCC2C(C1)CCC1CCCCC12	SCAFFB135	Malaria
CHEMBL575	METHICILLIN	COc1cccc(OC)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O	O=C(N[C@@H]1C(=O)N2CCS[C@H]12)c1ccccc1	SCAFFA692	C1CCC(CCC2CC3CCCC32)CC1	SCAFFB463	Bacterial Infections
CHEMBL528	CEFTIZOXIME	CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=CCS[C@H]12)c1csc(N)n1	N=C(C(=O)N[C@@H]1C(=O)N2C=CCS[C@H]12)c1cscn1	SCAFFA267	C1CCC(CCCC2CC3CCCCC32)C1	SCAFFB183	Bacterial Infections
CHEMBL524004	MEPENZOLATE	C[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1	O=C(OC1CCC[NH2+]C1)C(c1ccccc1)c1ccccc1	SCAFFA693	C1CCC(CCC(C2CCCCC2)C2CCCCC2)CC1	SCAFFB7	Digestive System Diseases
CHEMBL1495	OXYPHENCYCLIMINE	CN1CCCN=C1COC(=O)C(O)(c1ccccc1)C1CCCCC1	O=C(OCC1=NCCCN1)C(c1ccccc1)C1CCCCC1	SCAFFA694	C1CCC(CCCC(C2CCCCC2)C2CCCCC2)CC1	SCAFFB464	Digestive System Diseases
CHEMBL1201264	METHANTHELINE	CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc2ccccc21	c1ccc2c(c1)Cc1ccccc1O2	SCAFFA675	C1CCC2CC3CCCCC3CC2C1	SCAFFB33	Digestive System Diseases
CHEMBL1572	NETILMICIN	CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(CN)=CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1OC[C@](C)(O)[C@H](NC)[C@H]1O	C1=CO[C@H](O[C@@H]2CCC[C@H](O[C@@H]3CCCCO3)C2)CC1	SCAFFA601	C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1	SCAFFB215	Eye Infections
CHEMBL1628385	PROCAINE BENZYLPENICILLIN	CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O.CCN(CC)CCOC(=O)c1ccc(N)cc1	O=C(Cc1ccccc1)N[C@@H]1C(=O)N2CCS[C@H]12.c1ccccc1	SCAFFA695	C1CCC(CCCC2CC3CCCC23)CC1.C1CCCCC1	SCAFFB465	Infections
CHEMBL4594248	CALCITONIN HUMAN	CC[C@H](C)[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCSC)NC(=O)[C@@H]1CSSC[C@H](N)C(=O)NCC(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1)[C@@H](C)O)[C@@H](C)O)[C@@H](C)O)[C@@H](C)O)C(=O)NCC(=O)N[C@H](C(=O)NCC(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(N)=O)C(C)C	O=C1CCSSC[C@@H](C(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N[C@@H](Cc2ccccc2)C(=O)NCC(=O)NCC(=O)NCC(=O)N[C@@H](Cc2ccccc2)C(=O)NCC(=O)NCC(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)NCC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N2CCCC2)NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CN1	SCAFFA696	C(CCCCCCCCCCCCC1CCCC1)CCCCCCCCCCCCC1CCCC1CC(CCCCCC(CCC(CCCCCCCCC(CCCCCCCCCCCC(CCCCCCCCCCCCCCC1CCCCCCCCCCCCCCCCCCCCCC1)CC1CCCCC1)CC1CCCCC1)CC1CCCCC1)CC1CCCC1)CC1CCCCC1	SCAFFB466	Parathyroid Diseases
CHEMBL1738	DEXRAZOXANE	C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1	O=C1CN(CCN2CC(=O)NC(=O)C2)CC(=O)N1	SCAFFA697	C1CCC(CCC2CCCCC2)CC1	SCAFFB14	Cardiomyopathies
CHEMBL45816	MIBEFRADIL	COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C	c1ccc2c(c1)CCC(CCNCCCc1nc3ccccc3[nH]1)C2	SCAFFA698	C(CCCC1CC2CCCCC2C1)CCC1CCC2CCCCC2C1	SCAFFB467	Cardiovascular Diseases
CHEMBL1384	KANAMYCIN	NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](O)[C@@H](O)[C@@H]1O	C1CC[C@@H](O[C@@H]2CCC[C@H](O[C@@H]3CCCCO3)C2)OC1	SCAFFA308	C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1	SCAFFB215	Eye Infections
CHEMBL3291398	LEFAMULIN	C=C[C@]1(C)C[C@@H](OC(=O)CS[C@@H]2CC[C@@H](N)C[C@H]2O)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O	O=C(CSC1CCCCC1)O[C@@H]1CCCC[C@@]23CCCC1[C@@H]2C(=O)CC3	SCAFFA699	C1CCC(CCCCC2CCCCC34CCCC2C3CCC4)CC1	SCAFFB468	Bacterial Infections
CHEMBL3948730	UMBRALISIB	CC(C)Oc1ccc(-c2nn([C@@H](C)c3oc4ccc(F)cc4c(=O)c3-c3cccc(F)c3)c3ncnc(N)c23)cc1F	O=c1c(-c2ccccc2)c(Cn2nc(-c3ccccc3)c3cncnc32)oc2ccccc12	SCAFFA700	C1CCC(C2CC3CCCCC3CC2CC2CC(C3CCCCC3)C3CCCCC23)CC1	SCAFFB469	Lymphoma, B-Cell, Marginal Zone
CHEMBL3099695	OSILODROSTAT	N#Cc1ccc([C@H]2CCc3cncn32)c(F)c1	c1ccc([C@H]2CCc3cncn32)cc1	SCAFFA701	C1CCC(C2CCC3CCCC32)CC1	SCAFFB470	Adrenal Gland Diseases
CHEMBL3989974	CEFIDEROCOL	CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(CCNC(=O)c4ccc(O)c(O)c4Cl)CCCC3)CS[C@H]12)c1csc(N)n1)C(=O)O	N=C(C(=O)N[C@@H]1C(=O)N2C=C(C[N+]3(CCNC(=O)c4ccccc4)CCCC3)CS[C@H]12)c1cscn1	SCAFFA702	C1CCC(CCCCC2(CC3CCC4C(CCCC5CCCC5)CC4C3)CCCC2)CC1	SCAFFB471	Pneumonia, Bacterial
CHEMBL462605	PITOLISANT	Clc1ccc(CCCOCCCN2CCCCC2)cc1	c1ccc(CCCOCCCN2CCCCC2)cc1	SCAFFA703	C(CCCC1CCCCC1)CCCC1CCCCC1	SCAFFB199	Narcolepsy
CHEMBL3414621	TAZEMETOSTAT	CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1	O=C(NCc1ccc[nH]c1=O)c1cc(NC2CCOCC2)cc(-c2ccc(CN3CCOCC3)cc2)c1	SCAFFA704	C1CCC(CCCC2CC(CC3CCCCC3)CC(C3CCC(CC4CCCCC4)CC3)C2)CC1	SCAFFB472	Neoplasms
CHEMBL3237547	CEDAZURIDINE	O=C1N[C@H](O)CCN1[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F	O=C1NCCCN1[C@H]1CCCO1	SCAFFA705	C1CCC(C2CCCC2)CC1	SCAFFB39	Myelodysplastic Syndromes
CHEMBL4559134	SELPERCATINIB	COc1ccc(CN2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)cn1	c1cncc(CN2C3CC2CN(c2ccc(-c4cccn5nccc45)cn2)C3)c1	SCAFFA706	C1CCC(CC2C3CC(C4CCC(C5CCCC6CCCC65)CC4)CC2C3)CC1	SCAFFB473	Neoplasms
CHEMBL2111097	LEVAMLODIPINE	CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)[C@@H]1c1ccccc1Cl	C1=CC(c2ccccc2)C=CN1	SCAFFA9	C1CCC(C2CCCCC2)CC1	SCAFFB8	Cardiovascular Diseases
CHEMBL4596392	DEUCRAVACITINIB	CNC(=O)c1nnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ncn(C)n2)c1OC	O=C(Nc1cc(Nc2cccc(-c3nc[nH]n3)c2)cnn1)C1CC1	SCAFFA707	C1CC(CCC2CC2)CC(CC2CCCC(C3CCCC3)C2)C1	SCAFFB474	Psoriasis
CHEMBL1200800	CALCIUM ACETATE	CC(=O)[O-].CC(=O)[O-].[Ca+2]		SCAFFA31		SCAFFB28	Renal Insufficiency
CHEMBL1800159	RELUGOLIX	CONC(=O)Nc1ccc(-c2sc3c(c2CN(C)C)c(=O)n(-c2ccc(OC)nn2)c(=O)n3Cc2c(F)cccc2F)cc1	O=c1c2cc(-c3ccccc3)sc2n(Cc2ccccc2)c(=O)n1-c1cccnn1	SCAFFA708	C1CCC(CC2CC(C3CCCCC3)CC3CC(C4CCCCC4)CC23)CC1	SCAFFB475	Neoplasms
CHEMBL3402762	TEPOTINIB	CN1CCC(COc2cnc(-c3cccc(Cn4nc(-c5cccc(C#N)c5)ccc4=O)c3)nc2)CC1	O=c1ccc(-c2ccccc2)nn1Cc1cccc(-c2ncc(OCC3CCNCC3)cn2)c1	SCAFFA709	C1CCC(CCC2CCC(C3CCCC(CC4CCCC(C5CCCCC5)C4)C3)CC2)CC1	SCAFFB476	Carcinoma, Non-Small-Cell Lung
CHEMBL3989915	DIFELIKEFALIN	CC(C)C[C@@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](N)Cc1ccccc1)C(=O)N[C@H](CCCCN)C(=O)N1CCC(N)(C(=O)O)CC1	O=C(CNC(=O)[C@@H](Cc1ccccc1)NC(=O)CCc1ccccc1)NCC(=O)N1CCCCC1	SCAFFA710	C(CCCC1CCCCC1)CCCC(CCCCC1CCCCC1)CC1CCCCC1	SCAFFB477	Renal Insufficiency, Chronic
CHEMBL4204794	AVAPRITINIB	Cn1cc(-c2cc3c(N4CCN(c5ncc([C@@](C)(N)c6ccc(F)cc6)cn5)CC4)ncnn3c2)cn1	c1ccc(Cc2cnc(N3CCN(c4ncnn5cc(-c6cn[nH]c6)cc45)CC3)nc2)cc1	SCAFFA711	C1CCC(CC2CCC(C3CCC(C4CCCC5CC(C6CCCC6)CC54)CC3)CC2)CC1	SCAFFB478	Gastrointestinal Stromal Tumors
CHEMBL1230314	ESTETROL	C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1[C@@H](O)[C@@H](O)[C@@H]2O	c1ccc2c(c1)CC[C@@H]1[C@@H]2CCC2CCC[C@H]21	SCAFFA69	C1CCC2C(C1)CCC1C3CCCC3CCC21	SCAFFB37	Pregnancy
CHEMBL4582651	PRALSETINIB	CO[C@]1(C(=O)N[C@@H](C)c2ccc(-n3cc(F)cn3)nc2)CC[C@H](c2nc(C)cc(Nc3cc(C)[nH]n3)n2)CC1	O=C(NCc1ccc(-n2cccn2)nc1)C1CCC(c2nccc(Nc3cc[nH]n3)n2)CC1	SCAFFA712	C(CC1CCC(C2CCCC2)CC1)CC1CCC(C2CCCC(CC3CCCC3)C2)CC1	SCAFFB479	Neoplasms
CHEMBL4216467	RIPRETINIB	CCn1c(=O)c(-c2cc(NC(=O)Nc3ccccc3)c(F)cc2Br)cc2cnc(NC)cc21	O=C(Nc1ccccc1)Nc1cccc(-c2cc3cnccc3[nH]c2=O)c1	SCAFFA713	C1CCC(CCCC2CCCC(C3CCC4CCCCC4C3)C2)CC1	SCAFFB480	Gastrointestinal Stromal Tumors
CHEMBL4585668	BELZUTIFAN	CS(=O)(=O)c1ccc(Oc2cc(F)cc(C#N)c2)c2c1[C@H](O)[C@H](F)[C@@H]2F	c1ccc(Oc2cccc3c2CCC3)cc1	SCAFFA714	C1CCC(CC2CCCC3CCCC32)CC1	SCAFFB103	von Hippel-Lindau Disease
CHEMBL4535757	SOTORASIB	C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(O)cccc4F)c(F)cc23)[C@@H](C)C1	O=c1nc(N2CCNCC2)c2ccc(-c3ccccc3)nc2n1-c1cccnc1	SCAFFA715	C1CCC(C2CCC3C(C4CCCCC4)CCC(C4CCCCC4)C3C2)CC1	SCAFFB481	Carcinoma, Non-Small-Cell Lung
CHEMBL3894860	TRILACICLIB	CN1CCN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCCC3)CNC5=O)nc2)CC1	O=C1NCC2(CCCCC2)n2c1cc1cnc(Nc3ccc(N4CCNCC4)cn3)nc12	SCAFFA716	C1CCC(C2CCC(CC3CCC4CC5CCCC6(CCCCC6)C5C4C3)CC2)CC1	SCAFFB482	Small Cell Lung Carcinoma
CHEMBL70927	DEFERIPRONE	Cc1c(O)c(=O)ccn1C	O=c1cc[nH]cc1	SCAFFA717	C1CCCCC1	SCAFFB3	Anemia, Sickle Cell
CHEMBL1945778	IOFLUPANE	COC(=O)[C@H]1[C@@H](c2ccc(I)cc2)C[C@@H]2CC[C@H]1N2CCCF	c1ccc([C@@H]2C[C@H]3CC[C@@H](C2)N3)cc1	SCAFFA718	C1CCC(C2CC3CCC(C3)C2)CC1	SCAFFB483	Multiple System Atrophy
CHEMBL1908919	FLORBETAPIR	CNc1ccc(/C=C/c2ccc(OCCOCCOCCF)nc2)cc1	C(=C/c1cccnc1)\c1ccccc1	SCAFFA719	C1CCC(CCC2CCCCC2)CC1	SCAFFB14	Alzheimer Disease
CHEMBL426084	SAMIDORPHAN	NC(=O)c1ccc2c(c1O)[C@]13CCN(CC4CC4)[C@H](C2)[C@]1(O)CCC(=O)C3	O=C1CCC2[C@H]3Cc4ccccc4[C@@]2(CCN3CC2CC2)C1	SCAFFA720	C1CCC2C(C1)CC1C(CC3CC3)CCC23CCCCC13	SCAFFB484	Schizophrenia
CHEMBL2028850	ICATIBANT	N=C(N)NCCC[C@@H](N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N1C[C@H](O)C[C@H]1C(=O)NCC(=O)N[C@@H](Cc1cccs1)C(=O)N[C@@H](CO)C(=O)N1Cc2ccccc2C[C@@H]1C(=O)N1[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)C[C@@H]2CCCC[C@@H]21	O=C(CNC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1)N[C@@H](Cc1cccs1)C(=O)NCC(=O)N1Cc2ccccc2C[C@@H]1C(=O)N1CC[C@@H]2CCCC[C@@H]21	SCAFFA721	C(CCC(CCCCC1CC2CCCCC2CC1CC1CCC2CCCCC21)CC1CCCC1)CCC1CCCC1CC1CCCC1	SCAFFB485	Angioedemas, Hereditary
CHEMBL1160819	AMMONIA SOLUTION, STRONG	N		SCAFFA31		SCAFFB28	Coronary Artery Disease
CHEMBL442	ERGOTAMINE	CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21	O=C(NC1OC2[C@@H]3CCCN3C(=O)[C@H](Cc3ccccc3)N2C1=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2NC1	SCAFFA722	C1CCC(CC2CC3CCCC3C3CC(CCC4CCC5CC6CCC7CCCC(C5C4)C76)CC23)CC1	SCAFFB486	Migraine Disorders
CHEMBL370143	PAROMOMYCIN	NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O	C1CC[C@@H](O[C@@H]2CO[C@@H](O[C@@H]3CCCC[C@H]3O[C@@H]3CCCCO3)C2)OC1	SCAFFA723	C1CCC(CC2CCC(CC3CCCCC3CC3CCCCC3)C2)CC1	SCAFFB487	Amebiasis
CHEMBL1237122	CARBOPROST	CCCCC[C@](C)(O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H](O)C[C@H]1O	C1CCCC1	SCAFFA654	C1CCCC1	SCAFFB2	Hemorrhage
CHEMBL1200381	ARGININE HYDROCHLORIDE	Cl.N=C(N)NCCC[C@H](N)C(=O)O		SCAFFA31		SCAFFB28	Dwarfism, Pituitary
CHEMBL771	CYCLOSERINE	N[C@@H]1CONC1=O	O=C1CCON1	SCAFFA724	C1CCCC1	SCAFFB2	Tuberculosis
CHEMBL1482	BETHANECHOL	CC(C[N+](C)(C)C)OC(N)=O		SCAFFA31		SCAFFB28	Urinary Retention
CHEMBL516	CYPROHEPTADINE	CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1	C1=Cc2ccccc2C(=C2CCNCC2)c2ccccc21	SCAFFA725	C1CCC(C2C3CCCCC3CCC3CCCCC32)CC1	SCAFFB40	Hypersensitivity
CHEMBL1201087	CABERGOLINE	C=CCN1C[C@H](C(=O)N(CCCN(C)C)C(=O)NCC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21	c1cc2c3c(c[nH]c3c1)C[C@H]1NCCC[C@H]21	SCAFFA726	C1CCC2C(C1)CC1CCC3CCCC2C31	SCAFFB397	Parkinson Disease
CHEMBL1201287	DEXBROMPHENIRAMINE	CN(C)CC[C@@H](c1ccc(Br)cc1)c1ccccn1	c1ccc(Cc2ccccn2)cc1	SCAFFA424	C1CCC(CC2CCCCC2)CC1	SCAFFB21	Hypersensitivity
CHEMBL1200932	IOPAMIDOL	C[C@H](O)C(=O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I	c1ccccc1	SCAFFA3	C1CCCCC1	SCAFFB3	Pituitary Neoplasms
CHEMBL1200375	EDETATE CALCIUM DISODIUM	O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].[Ca+2].[Na+].[Na+]		SCAFFA31		SCAFFB28	Lead Poisoning
